Unnamed: 0,EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas
965047,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2016,48,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",18.0,0.0,0.0,0.0,14.0,4.0
2406704,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2021,43,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
1236909,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2015,10,6,Neumonía (J12-J18),8.0,0.0,0.0,0.0,3.0,5.0
2577768,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2022,47,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
699366,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2022,41,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",16.0,0.0,0.0,0.0,11.0,5.0
1415449,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,40,7,Bronquitis/bronquiolitis aguda (J20-J21),0.0,0.0,0.0,0.0,0.0,0.0
2217203,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2021,18,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
1066561,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2020,33,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,17.0,0.0,0.0,0.0,14.0,3.0
2279822,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2022,48,11,"Covid-19, Virus identificado U07.1",4.0,2.0,2.0,0.0,0.0,0.0
60732,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2016,18,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10.0,0.0,0.0,0.0,8.0,2.0
2238110,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2023,50,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
930569,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2025,8,8,Crisis obstructiva bronquial (J40-J46),0.0,0.0,0.0,0.0,0.0,0.0
3069105,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,5,7,Bronquitis/bronquiolitis aguda (J20-J21),2.0,0.0,0.0,0.0,2.0,0.0
2524453,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2025,13,4,IRA Alta (J00-J06),56.0,0.0,0.0,0.0,55.0,1.0
1850756,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2022,43,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
970825,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2014,27,7,Bronquitis/bronquiolitis aguda (J20-J21),23.0,0.0,0.0,0.0,19.0,4.0
889924,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,19,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",52.0,0.0,0.0,0.0,31.0,21.0
2529859,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2019,45,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,146.0,4.0,22.0,14.0,92.0,14.0
190270,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2021,2,7,Bronquitis/bronquiolitis aguda (J20-J21),0.0,0.0,0.0,0.0,0.0,0.0
1349687,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2024,30,6,Neumonía (J12-J18),12.0,2.0,4.0,6.0,0.0,0.0
930582,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,35,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
2932033,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2014,47,8,Crisis obstructiva bronquial (J40-J46),42.0,10.0,17.0,15.0,0.0,0.0
2362019,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2018,7,4,IRA Alta (J00-J06),32.0,0.0,0.0,0.0,29.0,3.0
417563,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2022,17,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,150.0,7.0,53.0,33.0,54.0,3.0
1034342,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2017,21,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",19.0,0.0,0.0,0.0,8.0,11.0
422305,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2020,50,4,IRA Alta (J00-J06),0.0,0.0,0.0,0.0,0.0,0.0
1971459,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2017,44,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2.0,0.0,0.0,0.0,2.0,0.0
2771084,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2018,47,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,6.0,3.0,1.0,2.0,0.0,0.0
1397485,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2020,3,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,110.0,9.0,24.0,9.0,54.0,14.0
1334513,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2023,12,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7.0,0.0,1.0,1.0,5.0,0.0
2542276,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2023,40,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
1951131,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,36,6,Neumonía (J12-J18),17.0,0.0,0.0,0.0,14.0,3.0
1293990,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2021,49,10,"Covid-19, Virus no identificado U07.2",67.0,0.0,0.0,0.0,58.0,9.0
1767041,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2015,44,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",55.0,14.0,30.0,11.0,0.0,0.0
293256,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2025,29,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,17.0,0.0,0.0,0.0,7.0,10.0
325374,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2022,4,8,Crisis obstructiva bronquial (J40-J46),0.0,0.0,0.0,0.0,0.0,0.0
1316585,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2016,18,5,Influenza (J09-J11),1.0,0.0,0.0,0.0,1.0,0.0
3964,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2023,32,11,"Covid-19, Virus identificado U07.1",0.0,0.0,0.0,0.0,0.0,0.0
690919,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2019,49,8,Crisis obstructiva bronquial (J40-J46),7.0,0.0,0.0,0.0,4.0,3.0
2823971,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2015,8,8,Crisis obstructiva bronquial (J40-J46),4.0,0.0,0.0,0.0,1.0,3.0
2434066,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2021,28,8,Crisis obstructiva bronquial (J40-J46),2.0,0.0,0.0,0.0,2.0,0.0
2742208,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2023,2,6,Neumonía (J12-J18),1.0,0.0,0.0,0.0,1.0,0.0
3232358,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2020,40,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
908762,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2021,31,4,IRA Alta (J00-J06),20.0,4.0,12.0,2.0,2.0,0.0
196645,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2022,18,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
1836007,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2021,25,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
3164843,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2025,16,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
866618,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2017,1,7,Bronquitis/bronquiolitis aguda (J20-J21),11.0,2.0,2.0,0.0,6.0,1.0
329729,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2014,41,6,Neumonía (J12-J18),14.0,0.0,0.0,0.0,6.0,8.0
385161,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,22,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
3198386,110110,Instituto Traumatológico Dr. Teodoro Gebauer,13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Especializada,-33.434891,-70.658236,Alta Complejidad,2019,15,6,Neumonía (J12-J18),0.0,0.0,0.0,0.0,0.0,0.0
1545269,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2018,20,7,Bronquitis/bronquiolitis aguda (J20-J21),15.0,0.0,2.0,2.0,8.0,3.0
932411,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2022,14,6,Neumonía (J12-J18),4.0,0.0,1.0,0.0,2.0,1.0
381488,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,16,6,Neumonía (J12-J18),13.0,0.0,0.0,0.0,5.0,8.0
2922751,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2021,46,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2170624,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2024,7,11,"Covid-19, Virus identificado U07.1",1.0,0.0,0.0,0.0,1.0,0.0
2270868,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2014,3,4,IRA Alta (J00-J06),194.0,46.0,107.0,41.0,0.0,0.0
2358081,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2018,25,9,"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",27.0,0.0,0.0,0.0,10.0,17.0
902183,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2014,6,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
2753404,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2025,20,10,"Covid-19, Virus no identificado U07.2",0.0,0.0,0.0,0.0,0.0,0.0
950760,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2022,50,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
3313497,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2022,32,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",0.0,0.0,0.0,0.0,0.0,0.0
2081630,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2017,28,4,IRA Alta (J00-J06),197.0,8.0,29.0,21.0,129.0,10.0
1972469,111800,SAPU Consultorio Nº1,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Servicio de Salud,Primario,Urgencia Ambulatoria (SAPU),-33.455638,-70.652567,Baja Complejidad,2025,43,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,0.0,0.0,0.0,0.0,0.0,0.0
3196221,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2018,42,4,IRA Alta (J00-J06),0.0,0.0,0.0,0.0,0.0,0.0
2616237,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2025,16,32,HOSPITALIZACIONES POR CAUSAS SISTEMA RESPIRATORIO,14.0,0.0,0.0,0.0,8.0,6.0
2744864,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2014,20,4,IRA Alta (J00-J06),28.0,0.0,0.0,0.0,24.0,4.0
3146138,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2020,12,33,"HOSPITALIZACIONES COVID-19, VIRUS NO IDENTIFICADO U07.2",10.0,0.0,0.0,0.0,10.0,0.0
1648063,110100,"Hospital San Juan de Dios (Santiago, Santiago)",13,Región Metropolitana de Santiago,13101,Santiago,10,Servicio de Salud Metropolitano Occidente,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.442394,-70.679188,Alta Complejidad,2024,20,6,Neumonía (J12-J18),27.0,0.0,0.0,0.0,12.0,15.0
3324203,111195,Hospital de Urgencia Asistencia Pública Dr. Alejandro del Río,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.444004,-70.637955,Alta Complejidad,2018,21,3,TOTAL CAUSAS SISTEMA RESPIRATORIO,101.0,0.0,0.0,0.0,78.0,23.0
1470221,200933,SAPU Ignacio Domeyko,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Servicio de Atención Primaria de Urgencia (SAPU),Municipal,Primario,Urgencia Ambulatoria (SAPU),-33.438921,-70.672467,Baja Complejidad,2021,52,5,Influenza (J09-J11),0.0,0.0,0.0,0.0,0.0,0.0
74394,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2020,40,34,"HOSPITALIZACIONES COVID-19, VIRUS IDENTIFICADO U07.1",0.0,0.0,0.0,0.0,0.0,0.0
1114988,111100,Hospital Clínico San Borja Arriarán,13,Región Metropolitana de Santiago,13101,Santiago,11,Servicio de Salud Metropolitano Central,Hospital,Servicio de Salud,Terciario,Urgencia Hospitalaria (UEH),-33.460498,-70.64232,Alta Complejidad,2019,29,7,Bronquitis/bronquiolitis aguda (J20-J21),177.0,90.0,75.0,12.0,0.0,0.0
